fir_id,crime_type,severity,ward,lat,lng,timestamp,hour,weekday,is_night,is_weekend,is_festival_day,weather,population_density,weapon,suspect_id,station_id,status
FIR-004836,Burglary,3,Industrial Belt,26.870659,75.780124,2026-02-25T18:01:58.257791,18,2,0,0,0,Cloudy,3100,None,P-00056,PS-007,Cold
FIR-004837,Burglary,3,South Division,26.870608,75.798346,2026-03-15T04:29:58.257791,4,6,1,1,1,Rain,6400,None,P-00109,PS-004,Chargesheet Filed
FIR-004838,Burglary,4,South Division,26.858537,75.788804,2025-08-28T19:38:58.257791,19,3,0,0,0,Clear,6400,None,P-00275,PS-007,Closed
FIR-004839,Assault,4,West Sector,26.903072,75.770585,2025-10-02T03:37:58.257791,3,3,1,0,0,Clear,9100,Firearm,,PS-001,Closed
FIR-004840,Robbery,5,South Division,26.862384,75.7853,2026-02-24T02:10:58.257791,2,1,1,0,0,Cloudy,6400,Improvised,,PS-007,Under Investigation
FIR-004841,Assault,4,Riverside,26.869902,75.821979,2025-08-27T03:40:58.257791,3,2,1,0,0,Clear,5200,Blunt Object,,PS-001,Under Investigation
FIR-004842,Cybercrime,3,Central Zone,26.898128,75.809035,2025-10-04T22:18:58.257791,22,5,1,1,0,Cloudy,14500,None,,PS-007,Under Investigation
FIR-004843,Extortion,5,West Sector,26.906768,75.764561,2025-12-16T16:37:58.257791,16,1,0,0,0,Rain,9100,None,P-00482,PS-007,Under Investigation
FIR-004844,Robbery,5,Old City,26.926078,75.812788,2026-05-08T05:57:58.257791,5,4,0,0,0,Clear,16200,Improvised,P-00071,PS-004,Chargesheet Filed
FIR-004845,Theft,1,West Sector,26.900139,75.774362,2026-03-21T05:21:58.257791,5,5,0,1,0,Clear,9100,None,P-00482,PS-005,Under Investigation
FIR-004846,Fraud,1,Industrial Belt,26.869488,75.759244,2025-09-01T11:15:58.257791,11,0,0,0,0,Cloudy,3100,None,P-00055,PS-007,Under Investigation
FIR-004847,Vehicle Theft,1,Old City,26.909761,75.804205,2025-11-22T04:37:58.257791,4,5,1,1,0,Rain,16200,None,,PS-002,Closed
FIR-004848,Robbery,4,Old City,26.9085,75.801041,2026-07-21T20:00:58.257791,20,1,1,0,0,Clear,16200,Firearm,,PS-002,Under Investigation
FIR-004849,Theft,3,South Division,26.879435,75.787409,2026-02-18T16:02:58.257791,16,2,0,0,0,Heatwave,6400,None,,PS-001,Chargesheet Filed
FIR-004850,Burglary,3,Old City,26.904647,75.813014,2025-07-28T16:00:58.257791,16,0,0,0,0,Cloudy,16200,None,,PS-003,Under Investigation
FIR-004851,Narcotics,3,West Sector,26.903942,75.769103,2025-10-14T06:47:58.257791,6,1,0,0,0,Clear,9100,None,P-00491,PS-008,Closed
FIR-004852,Extortion,3,North District,26.92896,75.820867,2025-12-12T20:48:58.257791,20,4,1,0,0,Clear,8200,Blunt Object,P-00538,PS-001,Chargesheet Filed
FIR-004853,Vehicle Theft,2,Riverside,26.871749,75.798664,2025-08-08T16:34:58.257791,16,4,0,0,0,Clear,5200,None,,PS-002,Cold
FIR-004854,Burglary,2,Old City,26.923802,75.80467,2026-01-31T03:37:58.257791,3,5,1,1,0,Rain,16200,None,,PS-002,Under Investigation
FIR-004855,Assault,3,Central Zone,26.897968,75.800101,2025-09-04T03:07:58.257791,3,3,1,0,0,Cloudy,14500,Firearm,P-00237,PS-005,Cold
FIR-004856,Fraud,3,West Sector,26.893734,75.782722,2026-05-11T16:47:58.257791,16,0,0,0,0,Rain,9100,None,,PS-007,Under Investigation
FIR-004857,Burglary,4,Old City,26.919793,75.79981,2026-04-02T19:43:58.257791,19,3,0,0,0,Clear,16200,None,,PS-003,Closed
FIR-004858,Theft,3,North District,26.931233,75.812272,2026-04-29T20:36:58.257791,20,2,1,0,0,Clear,8200,None,,PS-006,Chargesheet Filed
FIR-004859,Theft,1,Riverside,26.868202,75.816443,2026-06-18T06:56:58.257791,6,3,0,0,0,Clear,5200,None,P-00193,PS-003,Under Investigation
FIR-004860,Cybercrime,2,Central Zone,26.888873,75.804647,2025-07-31T13:17:58.257791,13,3,0,0,0,Fog,14500,None,P-00489,PS-006,Under Investigation
FIR-004861,Vehicle Theft,3,North District,26.924411,75.819922,2026-01-28T04:15:58.257791,4,2,1,0,0,Clear,8200,None,P-00297,PS-002,Chargesheet Filed
FIR-004862,Narcotics,4,Riverside,26.885558,75.811909,2026-03-17T10:41:58.257791,10,1,0,0,0,Clear,5200,None,P-00528,PS-001,Closed
FIR-004863,Burglary,2,East Ward,26.902354,75.838777,2025-08-27T05:15:58.257791,5,2,0,0,0,Clear,10800,None,P-00596,PS-003,Chargesheet Filed
FIR-004864,Narcotics,2,West Sector,26.89522,75.782499,2025-09-13T19:05:58.257791,19,5,0,1,0,Clear,9100,None,P-00001,PS-003,Under Investigation
FIR-004865,Assault,5,South Division,26.875563,75.788198,2026-03-29T07:33:58.257791,7,6,0,1,0,Cloudy,6400,Improvised,P-00056,PS-001,Cold
FIR-004866,Extortion,5,East Ward,26.910609,75.829891,2025-08-28T18:21:58.257791,18,3,0,0,0,Cloudy,10800,Improvised,P-00561,PS-006,Under Investigation
FIR-004867,Theft,2,West Sector,26.902031,75.765226,2026-06-15T07:53:58.257791,7,0,0,0,1,Fog,9100,None,,PS-002,Closed
FIR-004868,Cybercrime,1,North District,26.916029,75.820814,2026-06-26T14:12:58.257791,14,4,0,0,0,Rain,8200,None,,PS-005,Chargesheet Filed
FIR-004869,Assault,5,Industrial Belt,26.852995,75.779595,2025-11-29T14:22:58.257791,14,5,0,1,0,Clear,3100,Knife,,PS-003,Closed
FIR-004870,Cybercrime,2,Old City,26.926584,75.79492,2026-02-04T12:32:58.257791,12,2,0,0,0,Cloudy,16200,None,P-00272,PS-003,Under Investigation
FIR-004871,Theft,2,Central Zone,26.893076,75.793458,2025-09-16T14:16:58.257791,14,1,0,0,0,Clear,14500,None,,PS-006,Under Investigation
FIR-004872,Theft,1,Old City,26.912244,75.813914,2026-02-18T12:18:58.257791,12,2,0,0,0,Clear,16200,None,P-00109,PS-006,Under Investigation
FIR-004873,Vehicle Theft,3,Industrial Belt,26.851549,75.774365,2025-11-30T13:06:58.257791,13,6,0,1,0,Clear,3100,None,P-00564,PS-002,Under Investigation
FIR-004874,Cybercrime,1,South Division,26.860704,75.789604,2026-01-31T05:36:58.257791,5,5,0,1,0,Clear,6400,None,P-00119,PS-002,Under Investigation
FIR-004875,Narcotics,4,North District,26.922437,75.813699,2026-07-17T12:50:58.257791,12,4,0,0,0,Cloudy,8200,None,P-00438,PS-008,Under Investigation
FIR-004876,Burglary,2,Central Zone,26.907143,75.803123,2026-06-07T13:14:58.257791,13,6,0,1,0,Clear,14500,None,,PS-007,Chargesheet Filed
FIR-004877,Theft,1,East Ward,26.893229,75.837105,2026-03-03T00:12:58.257791,0,1,1,0,0,Cloudy,10800,None,,PS-007,Chargesheet Filed
FIR-004878,Vehicle Theft,2,West Sector,26.906894,75.766281,2025-12-01T08:37:58.257791,8,0,0,0,0,Cloudy,9100,None,P-00388,PS-006,Under Investigation
FIR-004879,Robbery,3,North District,26.915198,75.811176,2025-11-04T21:00:58.257791,21,1,1,0,0,Clear,8200,Firearm,P-00073,PS-006,Chargesheet Filed
FIR-004880,Burglary,3,North District,26.914029,75.811725,2025-10-05T09:36:58.257791,9,6,0,1,0,Clear,8200,None,P-00108,PS-003,Closed
FIR-004881,Burglary,4,Riverside,26.870533,75.814178,2025-10-28T13:51:58.257791,13,1,0,0,0,Cloudy,5200,None,P-00448,PS-008,Closed
FIR-004882,Robbery,5,Central Zone,26.89077,75.791972,2025-10-02T14:23:58.257791,14,3,0,0,0,Fog,14500,None,,PS-007,Under Investigation
FIR-004883,Extortion,3,North District,26.925712,75.821375,2025-12-11T15:51:58.257791,15,3,0,0,0,Fog,8200,Blunt Object,,PS-008,Under Investigation
FIR-004884,Narcotics,4,South Division,26.877086,75.799625,2025-09-03T05:35:58.257791,5,2,0,0,0,Clear,6400,None,P-00555,PS-005,Under Investigation
FIR-004885,Burglary,2,North District,26.931385,75.8241,2025-08-26T04:07:58.257791,4,1,1,0,0,Cloudy,8200,None,P-00517,PS-007,Under Investigation
FIR-004886,Robbery,5,Industrial Belt,26.863197,75.766616,2025-11-16T22:19:58.257791,22,6,1,1,0,Clear,3100,Improvised,P-00160,PS-004,Under Investigation
FIR-004887,Fraud,1,South Division,26.86163,75.78566,2025-12-17T13:28:58.257791,13,2,0,0,0,Clear,6400,None,,PS-008,Closed
FIR-004888,Theft,2,Old City,26.916162,75.798791,2025-10-15T14:17:58.257791,14,2,0,0,1,Rain,16200,None,P-00217,PS-006,Cold
FIR-004889,Burglary,4,Old City,26.925804,75.814439,2026-02-18T22:15:58.257791,22,2,1,0,0,Clear,16200,None,P-00382,PS-006,Cold
FIR-004890,Theft,2,East Ward,26.904322,75.834417,2026-06-17T10:27:58.257791,10,2,0,0,0,Rain,10800,None,P-00549,PS-006,Chargesheet Filed
FIR-004891,Narcotics,2,Industrial Belt,26.850968,75.778728,2026-01-14T00:36:58.257791,0,2,1,0,0,Cloudy,3100,None,,PS-004,Chargesheet Filed
FIR-004892,Theft,1,Old City,26.905513,75.81304,2025-11-09T22:38:58.257791,22,6,1,1,0,Rain,16200,None,P-00556,PS-008,Under Investigation
FIR-004893,Fraud,3,West Sector,26.883723,75.782044,2025-09-11T12:20:58.257791,12,3,0,0,0,Clear,9100,None,,PS-004,Under Investigation
FIR-004894,Vehicle Theft,1,North District,26.908041,75.809326,2026-03-07T04:50:58.257791,4,5,1,1,0,Rain,8200,None,P-00580,PS-008,Under Investigation
FIR-004895,Fraud,3,North District,26.9291,75.809374,2025-12-04T10:09:58.257791,10,3,0,0,0,Clear,8200,None,,PS-007,Under Investigation
FIR-004896,Vehicle Theft,2,South Division,26.861736,75.799025,2026-06-26T20:11:58.257791,20,4,1,0,0,Rain,6400,None,P-00176,PS-004,Under Investigation
FIR-004897,Burglary,3,Old City,26.919689,75.814648,2026-05-16T05:08:58.257791,5,5,0,1,0,Cloudy,16200,None,,PS-003,Under Investigation
FIR-004898,Extortion,3,West Sector,26.891837,75.777429,2026-05-08T10:14:58.257791,10,4,0,0,0,Clear,9100,Improvised,P-00477,PS-001,Chargesheet Filed
FIR-004899,Theft,1,Riverside,26.868955,75.812713,2025-10-19T07:29:58.257791,7,6,0,1,0,Clear,5200,None,P-00110,PS-008,Cold
FIR-004900,Theft,1,Riverside,26.8683,75.811196,2026-01-16T19:22:58.257791,19,4,0,0,0,Clear,5200,None,P-00272,PS-003,Under Investigation
FIR-004901,Robbery,3,South Division,26.869879,75.799065,2026-07-09T03:23:58.257791,3,3,1,0,0,Clear,6400,Blunt Object,P-00384,PS-004,Under Investigation
FIR-004902,Kidnapping,5,Industrial Belt,26.858541,75.7798,2025-11-23T11:16:58.257791,11,6,0,1,0,Fog,3100,Blunt Object,,PS-004,Under Investigation
FIR-004903,Burglary,3,Riverside,26.889141,75.815022,2026-03-26T22:26:58.257791,22,3,1,0,0,Rain,5200,None,,PS-005,Closed
FIR-004904,Burglary,4,Old City,26.906495,75.797185,2025-08-11T20:02:58.257791,20,0,1,0,0,Clear,16200,None,,PS-005,Cold
FIR-004905,Burglary,3,East Ward,26.896642,75.821378,2026-03-19T19:50:58.257791,19,3,0,0,0,Cloudy,10800,None,P-00170,PS-007,Under Investigation
FIR-004906,Cybercrime,2,North District,26.91613,75.825577,2026-04-28T09:41:58.257791,9,1,0,0,0,Cloudy,8200,None,P-00382,PS-004,Under Investigation
FIR-004907,Cybercrime,3,Old City,26.924947,75.81096,2025-07-29T11:28:58.257791,11,1,0,0,0,Rain,16200,None,,PS-004,Under Investigation
FIR-004908,Fraud,1,South Division,26.86942,75.786528,2026-02-11T03:09:58.257791,3,2,1,0,0,Rain,6400,None,,PS-003,Chargesheet Filed
FIR-004909,Fraud,2,Riverside,26.875717,75.819975,2025-11-21T12:55:58.257791,12,4,0,0,0,Cloudy,5200,None,P-00024,PS-004,Under Investigation
FIR-004910,Burglary,4,East Ward,26.897187,75.841114,2026-03-22T00:37:58.257791,0,6,1,1,0,Cloudy,10800,None,P-00148,PS-004,Under Investigation
FIR-004911,Fraud,3,Old City,26.9127,75.793953,2026-06-21T04:46:58.257791,4,6,1,1,0,Fog,16200,None,,PS-003,Closed
FIR-004912,Vehicle Theft,1,West Sector,26.890008,75.779438,2026-03-03T08:08:58.257791,8,1,0,0,0,Clear,9100,None,P-00172,PS-004,Under Investigation
FIR-004913,Assault,4,Old City,26.903154,75.815478,2026-07-13T13:58:58.257791,13,0,0,0,0,Fog,16200,Firearm,P-00439,PS-008,Cold
FIR-004914,Assault,4,North District,26.909728,75.831362,2026-04-14T09:51:58.257791,9,1,0,0,0,Cloudy,8200,Firearm,P-00103,PS-003,Closed
FIR-004915,Fraud,3,South Division,26.87546,75.795759,2025-11-05T18:19:58.257791,18,2,0,0,0,Clear,6400,None,P-00278,PS-005,Under Investigation
FIR-004916,Burglary,3,North District,26.928393,75.814169,2026-03-17T11:35:58.257791,11,1,0,0,0,Rain,8200,None,P-00306,PS-006,Chargesheet Filed
FIR-004917,Theft,3,West Sector,26.884562,75.780218,2026-04-15T13:26:58.257791,13,2,0,0,1,Cloudy,9100,None,P-00220,PS-002,Under Investigation
FIR-004918,Burglary,2,East Ward,26.905765,75.839579,2026-04-20T05:17:58.257791,5,0,0,0,0,Rain,10800,None,P-00294,PS-008,Under Investigation
FIR-004919,Fraud,3,North District,26.919792,75.809418,2025-11-24T07:59:58.257791,7,0,0,0,0,Fog,8200,None,,PS-005,Under Investigation
FIR-004920,Burglary,3,East Ward,26.896532,75.832385,2026-01-25T20:03:58.257791,20,6,1,1,0,Clear,10800,None,,PS-004,Under Investigation
FIR-004921,Fraud,1,Riverside,26.888484,75.802714,2026-06-18T18:14:58.257791,18,3,0,0,0,Fog,5200,None,,PS-003,Under Investigation
FIR-004922,Narcotics,2,Old City,26.918037,75.794591,2025-07-27T23:54:58.257791,23,6,1,1,0,Cloudy,16200,None,,PS-005,Under Investigation
FIR-004923,Burglary,3,East Ward,26.90764,75.83085,2026-02-17T21:00:58.257791,21,1,1,0,0,Cloudy,10800,None,,PS-003,Under Investigation
FIR-004924,Narcotics,2,Old City,26.915944,75.807691,2025-09-25T15:17:58.257791,15,3,0,0,0,Heatwave,16200,None,P-00555,PS-006,Under Investigation
FIR-004925,Narcotics,4,Riverside,26.870262,75.803036,2025-09-04T20:09:58.257791,20,3,1,0,0,Fog,5200,None,P-00388,PS-001,Chargesheet Filed
FIR-004926,Robbery,3,North District,26.912049,75.824582,2026-03-19T06:55:58.257791,6,3,0,0,0,Cloudy,8200,Knife,P-00188,PS-003,Under Investigation
FIR-004927,Fraud,3,Industrial Belt,26.863844,75.775947,2025-12-04T22:33:58.257791,22,3,1,0,0,Clear,3100,None,,PS-002,Cold
FIR-004928,Fraud,2,Central Zone,26.903635,75.796126,2025-09-22T17:08:58.257791,17,0,0,0,0,Heatwave,14500,None,,PS-008,Under Investigation
FIR-004929,Burglary,4,North District,26.91134,75.814811,2025-12-03T21:17:58.257791,21,2,1,0,0,Clear,8200,None,P-00015,PS-007,Closed
FIR-004930,Assault,4,North District,26.915719,75.8308,2025-12-07T19:53:58.257791,19,6,0,1,0,Rain,8200,Improvised,P-00020,PS-005,Chargesheet Filed
FIR-004931,Theft,3,Old City,26.910374,75.802781,2025-12-12T02:13:58.257791,2,4,1,0,0,Clear,16200,None,P-00350,PS-001,Closed
FIR-004932,Fraud,1,Central Zone,26.907295,75.792393,2026-04-14T15:21:58.257791,15,1,0,0,0,Cloudy,14500,None,P-00554,PS-004,Chargesheet Filed
FIR-004933,Narcotics,2,Industrial Belt,26.868807,75.781663,2026-03-08T18:29:58.257791,18,6,0,1,0,Cloudy,3100,None,P-00564,PS-002,Closed
FIR-004934,Theft,1,North District,26.910898,75.816979,2026-07-24T04:23:58.257791,4,4,1,0,0,Cloudy,8200,None,,PS-006,Cold
FIR-004935,Cybercrime,3,Central Zone,26.899341,75.792898,2026-05-18T13:06:58.257791,13,0,0,0,0,Fog,14500,None,,PS-007,Under Investigation
FIR-004936,Narcotics,2,East Ward,26.909869,75.822352,2025-08-09T03:40:58.257791,3,5,1,1,0,Fog,10800,None,,PS-003,Under Investigation
FIR-004937,Fraud,1,North District,26.924975,75.811284,2026-07-05T16:31:58.257791,16,6,0,1,0,Clear,8200,None,,PS-007,Closed
FIR-004938,Theft,2,Industrial Belt,26.861713,75.762665,2026-07-22T13:21:58.257791,13,2,0,0,0,Clear,3100,None,P-00170,PS-004,Closed
FIR-004939,Robbery,5,West Sector,26.891199,75.770194,2025-11-24T05:14:58.257791,5,0,0,0,0,Clear,9100,None,,PS-008,Under Investigation
FIR-004940,Burglary,2,West Sector,26.886662,75.78012,2026-02-21T03:24:58.257791,3,5,1,1,0,Cloudy,9100,None,,PS-007,Under Investigation
FIR-004941,Robbery,4,Old City,26.903047,75.807797,2026-06-15T21:11:58.257791,21,0,1,0,1,Fog,16200,Knife,,PS-007,Under Investigation
FIR-004942,Narcotics,4,Central Zone,26.89124,75.788479,2026-05-28T22:18:58.257791,22,3,1,0,0,Clear,14500,None,,PS-006,Under Investigation
FIR-004943,Vehicle Theft,3,South Division,26.881409,75.783722,2025-11-10T10:58:58.257791,10,0,0,0,0,Clear,6400,None,P-00461,PS-003,Under Investigation
FIR-004944,Cybercrime,3,South Division,26.872777,75.79999,2026-01-18T15:01:58.257791,15,6,0,1,0,Clear,6400,None,,PS-007,Chargesheet Filed
FIR-004945,Fraud,3,Riverside,26.878694,75.802231,2025-11-23T12:54:58.257791,12,6,0,1,0,Clear,5200,None,P-00403,PS-006,Closed
FIR-004946,Burglary,2,East Ward,26.90672,75.839866,2025-08-15T08:06:58.257791,8,4,0,0,1,Rain,10800,None,,PS-006,Closed
FIR-004947,Fraud,3,Old City,26.924091,75.803449,2025-12-15T06:30:58.257791,6,0,0,0,1,Heatwave,16200,None,P-00489,PS-008,Under Investigation
FIR-004948,Extortion,3,Industrial Belt,26.870689,75.773077,2026-07-16T17:09:58.257791,17,3,0,0,0,Fog,3100,Firearm,P-00527,PS-006,Closed
FIR-004949,Theft,2,Riverside,26.884676,75.80796,2025-10-14T19:47:58.257791,19,1,0,0,0,Fog,5200,None,P-00397,PS-001,Closed
FIR-004950,Cybercrime,3,South Division,26.86223,75.780456,2025-11-16T04:49:58.257791,4,6,1,1,0,Rain,6400,None,P-00301,PS-008,Closed
FIR-004951,Burglary,2,Central Zone,26.909395,75.796886,2026-05-15T02:50:58.257791,2,4,1,0,1,Cloudy,14500,None,,PS-002,Under Investigation
FIR-004952,Assault,2,South Division,26.881342,75.787826,2025-08-24T08:03:58.257791,8,6,0,1,0,Fog,6400,Knife,,PS-008,Under Investigation
FIR-004953,Vehicle Theft,2,Industrial Belt,26.859294,75.766752,2025-12-16T08:50:58.257791,8,1,0,0,0,Clear,3100,None,P-00312,PS-003,Under Investigation
FIR-004954,Fraud,2,Central Zone,26.895981,75.803178,2026-01-24T22:18:58.257791,22,5,1,1,0,Cloudy,14500,None,,PS-008,Under Investigation
FIR-004955,Narcotics,2,Old City,26.923883,75.803065,2025-09-26T21:01:58.257791,21,4,1,0,0,Rain,16200,None,P-00237,PS-006,Cold
FIR-004956,Vehicle Theft,1,North District,26.923052,75.822294,2026-07-02T01:52:58.257791,1,3,1,0,0,Cloudy,8200,None,P-00119,PS-008,Chargesheet Filed
FIR-004957,Assault,3,South Division,26.864864,75.782679,2026-01-28T13:36:58.257791,13,2,0,0,0,Clear,6400,Knife,P-00413,PS-004,Closed
FIR-004958,Theft,1,East Ward,26.904683,75.840567,2025-08-01T21:38:58.257791,21,4,1,0,0,Cloudy,10800,None,,PS-002,Closed
FIR-004959,Robbery,5,East Ward,26.901245,75.824251,2026-05-23T01:25:58.257791,1,5,1,1,0,Clear,10800,Blunt Object,P-00244,PS-002,Under Investigation
FIR-004960,Vehicle Theft,2,East Ward,26.906264,75.830716,2025-08-24T00:39:58.257791,0,6,1,1,0,Cloudy,10800,None,,PS-005,Chargesheet Filed
FIR-004961,Vehicle Theft,2,Old City,26.90826,75.798595,2025-09-12T12:03:58.257791,12,4,0,0,0,Rain,16200,None,P-00094,PS-006,Under Investigation
FIR-004962,Burglary,4,West Sector,26.891733,75.783617,2025-10-06T00:44:58.257791,0,0,1,0,0,Clear,9100,None,,PS-004,Cold
FIR-004963,Theft,2,East Ward,26.909309,75.82968,2026-06-07T11:06:58.257791,11,6,0,1,0,Clear,10800,None,,PS-004,Under Investigation
FIR-004964,Narcotics,4,East Ward,26.915418,75.832455,2026-01-10T11:01:58.257791,11,5,0,1,0,Cloudy,10800,None,P-00551,PS-002,Under Investigation
FIR-004965,Burglary,3,South Division,26.869716,75.787681,2025-08-02T04:30:58.257791,4,5,1,1,0,Clear,6400,None,P-00131,PS-008,Under Investigation
FIR-004966,Burglary,4,North District,26.919493,75.815049,2025-11-26T06:09:58.257791,6,2,0,0,0,Cloudy,8200,None,P-00461,PS-001,Cold
FIR-004967,Vehicle Theft,3,Industrial Belt,26.854483,75.768128,2026-04-29T12:57:58.257791,12,2,0,0,0,Cloudy,3100,None,P-00475,PS-008,Closed
FIR-004968,Fraud,1,East Ward,26.895723,75.838161,2025-11-26T09:52:58.257791,9,2,0,0,0,Fog,10800,None,P-00337,PS-007,Chargesheet Filed
FIR-004969,Narcotics,4,Industrial Belt,26.861561,75.758512,2026-05-25T21:28:58.257791,21,0,1,0,0,Fog,3100,None,P-00433,PS-008,Under Investigation
FIR-004970,Theft,1,North District,26.930831,75.811987,2025-08-22T17:02:58.257791,17,4,0,0,0,Cloudy,8200,None,,PS-006,Under Investigation
FIR-004971,Theft,1,East Ward,26.895805,75.837792,2025-09-01T11:51:58.257791,11,0,0,0,0,Clear,10800,None,P-00310,PS-002,Closed
FIR-004972,Burglary,4,South Division,26.876087,75.785724,2025-08-11T08:51:58.257791,8,0,0,0,0,Cloudy,6400,None,,PS-003,Chargesheet Filed
FIR-004973,Cybercrime,3,North District,26.914141,75.824746,2026-02-22T11:12:58.257791,11,6,0,1,0,Rain,8200,None,P-00282,PS-002,Closed
FIR-004974,Theft,1,Industrial Belt,26.855054,75.7782,2026-01-21T00:37:58.257791,0,2,1,0,0,Fog,3100,None,,PS-004,Under Investigation
FIR-004975,Extortion,3,East Ward,26.899487,75.827747,2025-08-21T09:37:58.257791,9,3,0,0,0,Cloudy,10800,Improvised,P-00161,PS-001,Chargesheet Filed
FIR-004976,Narcotics,3,Industrial Belt,26.868294,75.775571,2025-10-21T06:20:58.257791,6,1,0,0,0,Rain,3100,None,,PS-003,Under Investigation
FIR-004977,Narcotics,4,East Ward,26.910142,75.822375,2026-05-11T20:19:58.257791,20,0,1,0,0,Fog,10800,None,P-00139,PS-003,Closed
FIR-004978,Assault,5,South Division,26.86068,75.801987,2026-07-20T23:37:58.257791,23,0,1,0,0,Clear,6400,None,P-00419,PS-004,Chargesheet Filed
FIR-004979,Assault,2,East Ward,26.8937,75.826614,2025-11-01T04:24:58.257791,4,5,1,1,0,Clear,10800,None,P-00238,PS-004,Under Investigation
FIR-004980,Theft,1,Industrial Belt,26.87044,75.77899,2026-04-27T00:14:58.257791,0,0,1,0,0,Clear,3100,None,,PS-006,Closed
FIR-004981,Theft,2,Old City,26.917023,75.804703,2025-09-11T03:07:58.257791,3,3,1,0,0,Clear,16200,None,P-00160,PS-002,Chargesheet Filed
FIR-004982,Theft,2,Central Zone,26.89532,75.796424,2026-04-01T16:30:58.257791,16,2,0,0,0,Clear,14500,None,,PS-007,Under Investigation
FIR-004983,Theft,2,Riverside,26.880896,75.807723,2025-07-30T23:32:58.257791,23,2,1,0,0,Fog,5200,None,P-00120,PS-004,Under Investigation
FIR-004984,Extortion,4,West Sector,26.904617,75.763231,2025-08-07T14:09:58.257791,14,3,0,0,0,Clear,9100,Improvised,P-00220,PS-006,Under Investigation
FIR-004985,Theft,3,North District,26.913689,75.825333,2026-02-18T08:59:58.257791,8,2,0,0,0,Clear,8200,None,,PS-006,Chargesheet Filed
FIR-004986,Narcotics,2,Old City,26.906841,75.807543,2026-07-10T08:11:58.257791,8,4,0,0,0,Clear,16200,None,P-00278,PS-005,Under Investigation
FIR-004987,Burglary,4,North District,26.919745,75.82367,2026-05-23T21:38:58.257791,21,5,1,1,0,Fog,8200,None,,PS-004,Closed
FIR-004988,Vehicle Theft,3,South Division,26.876314,75.781264,2026-06-21T16:49:58.257791,16,6,0,1,0,Heatwave,6400,None,P-00443,PS-003,Closed
FIR-004989,Burglary,3,East Ward,26.905471,75.829817,2026-06-07T00:07:58.257791,0,6,1,1,0,Cloudy,10800,None,P-00382,PS-001,Under Investigation
FIR-004990,Assault,4,West Sector,26.883777,75.778471,2025-09-13T08:21:58.257791,8,5,0,1,0,Clear,9100,Improvised,,PS-002,Under Investigation
FIR-004991,Kidnapping,5,Central Zone,26.901442,75.790778,2026-03-03T03:37:58.257791,3,1,1,0,0,Clear,14500,Improvised,P-00155,PS-001,Cold
FIR-004992,Theft,2,East Ward,26.903633,75.826129,2025-09-27T16:29:58.257791,16,5,0,1,0,Cloudy,10800,None,,PS-005,Chargesheet Filed
FIR-004993,Assault,2,Central Zone,26.892732,75.799774,2025-08-15T11:25:58.257791,11,4,0,0,1,Cloudy,14500,Improvised,P-00573,PS-004,Under Investigation
FIR-004994,Vehicle Theft,3,Riverside,26.886484,75.798411,2026-05-06T18:24:58.257791,18,2,0,0,0,Cloudy,5200,None,,PS-007,Under Investigation
